threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.3,5,0387,0.6666666666666666,0.6071428571428571,0.7391304347826086,23,very_tiny,28,very_tiny,17,11,6,0,0
0.35,0,0387,0.6666666666666666,0.6071428571428571,0.7391304347826086,23,very_tiny,28,very_tiny,17,11,6,0,0
0.35,3,0387,0.6666666666666666,0.6071428571428571,0.7391304347826086,23,very_tiny,28,very_tiny,17,11,6,0,0
0.35,5,0387,0.6666666666666666,0.6071428571428571,0.7391304347826086,23,very_tiny,28,very_tiny,17,11,6,0,0
0.25,0,0399,0.6111289803795432,0.6924198250728864,0.5469199769717904,3474,small,2744,small,1900,844,1574,0,0
0.25,3,0399,0.6109055814701625,0.6923076923076923,0.5466321243523317,3474,small,2743,small,1899,844,1575,0,0
0.25,5,0399,0.6109055814701625,0.6923076923076923,0.5466321243523317,3474,small,2743,small,1899,844,1575,0,0
0.3,0,0399,0.6055346323890617,0.7022407899734143,0.5322394933793898,3474,small,2633,small,1849,784,1625,0,0
0.3,3,0399,0.6054054054054054,0.7023945267958951,0.531951640759931,3474,small,2631,small,1848,783,1626,0,0
0.3,5,0399,0.6054054054054054,0.7023945267958951,0.531951640759931,3474,small,2631,small,1848,783,1626,0,0
0.35,0,0399,0.6026346506586626,0.7162108600871978,0.5201496833621186,3474,small,2523,small,1807,716,1667,0,0
0.35,3,0399,0.6024016010673783,0.7160983346550357,0.5198618307426598,3474,small,2522,small,1806,716,1668,0,0
0.35,5,0399,0.6024016010673783,0.7160983346550357,0.5198618307426598,3474,small,2522,small,1806,716,1668,0,0
0.25,0,0408,0.6505011315874556,0.8547153780798641,0.5250521920668059,7664,large,4708,small,4024,684,3640,0,0
0.25,3,0408,0.6507076425394258,0.8557753669432036,0.5249217118997912,7664,large,4701,small,4023,678,3641,0,0
0.25,5,0408,0.6504815084567451,0.8563818453015128,0.5243997912317327,7664,large,4693,small,4019,674,3645,0,0
0.3,0,0408,0.6420785181542497,0.86334582323121,0.5110908141962421,7664,large,4537,small,3917,620,3747,0,0
0.3,3,0408,0.6419611379847503,0.8636664460622104,0.5108298538622129,7664,large,4533,small,3915,618,3749,0,0
0.3,5,0408,0.6419428946504758,0.8647214854111406,0.5104384133611691,7664,large,4524,small,3912,612,3752,0,0
0.35,0,0408,0.634425549564496,0.8708722386700068,0.4989561586638831,7664,large,4391,small,3824,567,3840,0,0
0.35,3,0408,0.6342961487383798,0.8715784671532847,0.49856471816283926,7664,large,4384,small,3821,563,3843,0,0
0.35,5,0408,0.63395599833956,0.8714905272768775,0.4981732776617954,7664,large,4381,small,3818,563,3846,0,0
0.25,0,0414,0.4088528467646562,0.30962128966223135,0.6016907011437096,2011,small,3908,small,1210,2698,801,0,0
0.25,3,0414,0.4091985120054109,0.310017934921855,0.6016907011437096,2011,small,3903,small,1210,2693,801,0,0
0.25,5,0414,0.409683426443203,0.3105749486652977,0.6016907011437096,2011,small,3896,small,1210,2686,801,0,0
0.3,0,0414,0.4304025997472468,0.3378684807256236,0.5927399303828941,2011,small,3528,small,1192,2336,819,0,0
0.3,3,0414,0.4309472161966739,0.3385401874467481,0.5927399303828941,2011,small,3521,small,1192,2329,819,0,0
0.3,5,0414,0.4309472161966739,0.3385401874467481,0.5927399303828941,2011,small,3521,small,1192,2329,819,0,0
0.35,0,0414,0.4461009174311927,0.3623098416640795,0.5803083043262058,2011,small,3221,small,1167,2054,844,0,0
0.35,3,0414,0.44652764492060454,0.3628731343283582,0.5803083043262058,2011,small,3216,small,1167,2049,844,0,0
0.35,5,0414,0.44678407350689125,0.36321195144724555,0.5803083043262058,2011,small,3213,small,1167,2046,844,0,0
0.25,0,0420,0.8432957202399105,0.8168077983458054,0.8715591510821601,19036,large,20312,large,16591,3721,2445,0,0
